csvbase_row_id,licenseId,name,isOsiApproved,isFsfLibre,isDeprecatedLicenseId,detailsUrl,referenceNumber,reference,seeAlso
1,0BSD,BSD Zero Clause License,True,,False,https://spdx.org/licenses/0BSD.json,581,https://spdx.org/licenses/0BSD.html,"['http://landley.net/toybox/license.html', 'https://opensource.org/licenses/0BSD']"
2,3D-Slicer-1.0,3D Slicer License v1.0,False,,False,https://spdx.org/licenses/3D-Slicer-1.0.json,462,https://spdx.org/licenses/3D-Slicer-1.0.html,"['https://slicer.org/LICENSE', 'https://github.com/Slicer/Slicer/blob/main/License.txt']"
3,AAL,Attribution Assurance License,True,,False,https://spdx.org/licenses/AAL.json,251,https://spdx.org/licenses/AAL.html,['https://opensource.org/licenses/attribution']
4,Abstyles,Abstyles License,False,,False,https://spdx.org/licenses/Abstyles.json,346,https://spdx.org/licenses/Abstyles.html,['https://fedoraproject.org/wiki/Licensing/Abstyles']
5,AdaCore-doc,AdaCore Doc License,False,,False,https://spdx.org/licenses/AdaCore-doc.json,354,https://spdx.org/licenses/AdaCore-doc.html,"['https://github.com/AdaCore/xmlada/blob/master/docs/index.rst', 'https://github.com/AdaCore/gnatcoll-core/blob/master/docs/index.rst', 'https://github.com/AdaCore/gnatcoll-db/blob/master/docs/index.rst']"
6,Adobe-2006,Adobe Systems Incorporated Source Code License Agreement,False,,False,https://spdx.org/licenses/Adobe-2006.json,127,https://spdx.org/licenses/Adobe-2006.html,['https://fedoraproject.org/wiki/Licensing/AdobeLicense']
7,Adobe-Display-PostScript,Adobe Display PostScript License,False,,False,https://spdx.org/licenses/Adobe-Display-PostScript.json,433,https://spdx.org/licenses/Adobe-Display-PostScript.html,['https://gitlab.freedesktop.org/xorg/xserver/-/blob/master/COPYING?ref_type=heads#L752']
8,Adobe-Glyph,Adobe Glyph List License,False,,False,https://spdx.org/licenses/Adobe-Glyph.json,132,https://spdx.org/licenses/Adobe-Glyph.html,['https://fedoraproject.org/wiki/Licensing/MIT#AdobeGlyph']
9,Adobe-Utopia,Adobe Utopia Font License,False,,False,https://spdx.org/licenses/Adobe-Utopia.json,493,https://spdx.org/licenses/Adobe-Utopia.html,['https://gitlab.freedesktop.org/xorg/font/adobe-utopia-100dpi/-/blob/master/COPYING?ref_type=heads']
10,ADSL,Amazon Digital Services License,False,,False,https://spdx.org/licenses/ADSL.json,564,https://spdx.org/licenses/ADSL.html,['https://fedoraproject.org/wiki/Licensing/AmazonDigitalServicesLicense']
11,AFL-1.1,Academic Free License v1.1,True,True,False,https://spdx.org/licenses/AFL-1.1.json,13,https://spdx.org/licenses/AFL-1.1.html,"['http://opensource.linux-mirror.org/licenses/afl-1.1.txt', 'http://wayback.archive.org/web/20021004124254/http://www.opensource.org/licenses/academic.php']"
12,AFL-1.2,Academic Free License v1.2,True,True,False,https://spdx.org/licenses/AFL-1.2.json,620,https://spdx.org/licenses/AFL-1.2.html,"['http://opensource.linux-mirror.org/licenses/afl-1.2.txt', 'http://wayback.archive.org/web/20021204204652/http://www.opensource.org/licenses/academic.php']"
13,AFL-2.0,Academic Free License v2.0,True,True,False,https://spdx.org/licenses/AFL-2.0.json,558,https://spdx.org/licenses/AFL-2.0.html,['http://wayback.archive.org/web/20060924134533/http://www.opensource.org/licenses/afl-2.0.txt']
14,AFL-2.1,Academic Free License v2.1,True,True,False,https://spdx.org/licenses/AFL-2.1.json,569,https://spdx.org/licenses/AFL-2.1.html,['http://opensource.linux-mirror.org/licenses/afl-2.1.txt']
15,AFL-3.0,Academic Free License v3.0,True,True,False,https://spdx.org/licenses/AFL-3.0.json,333,https://spdx.org/licenses/AFL-3.0.html,"['http://www.rosenlaw.com/AFL3.0.htm', 'https://opensource.org/licenses/afl-3.0']"
16,Afmparse,Afmparse License,False,,False,https://spdx.org/licenses/Afmparse.json,164,https://spdx.org/licenses/Afmparse.html,['https://fedoraproject.org/wiki/Licensing/Afmparse']
17,AGPL-1.0,Affero General Public License v1.0,False,True,True,https://spdx.org/licenses/AGPL-1.0.json,651,https://spdx.org/licenses/AGPL-1.0.html,['http://www.affero.org/oagpl.html']
18,AGPL-1.0-only,Affero General Public License v1.0 only,False,,False,https://spdx.org/licenses/AGPL-1.0-only.json,161,https://spdx.org/licenses/AGPL-1.0-only.html,['http://www.affero.org/oagpl.html']
19,AGPL-1.0-or-later,Affero General Public License v1.0 or later,False,,False,https://spdx.org/licenses/AGPL-1.0-or-later.json,156,https://spdx.org/licenses/AGPL-1.0-or-later.html,['http://www.affero.org/oagpl.html']
20,AGPL-3.0,GNU Affero General Public License v3.0,True,True,True,https://spdx.org/licenses/AGPL-3.0.json,79,https://spdx.org/licenses/AGPL-3.0.html,"['https://www.gnu.org/licenses/agpl.txt', 'https://opensource.org/licenses/AGPL-3.0']"
21,AGPL-3.0-only,GNU Affero General Public License v3.0 only,True,True,False,https://spdx.org/licenses/AGPL-3.0-only.json,328,https://spdx.org/licenses/AGPL-3.0-only.html,"['https://www.gnu.org/licenses/agpl.txt', 'https://opensource.org/licenses/AGPL-3.0']"
22,AGPL-3.0-or-later,GNU Affero General Public License v3.0 or later,True,True,False,https://spdx.org/licenses/AGPL-3.0-or-later.json,371,https://spdx.org/licenses/AGPL-3.0-or-later.html,"['https://www.gnu.org/licenses/agpl.txt', 'https://opensource.org/licenses/AGPL-3.0']"
23,Aladdin,Aladdin Free Public License,False,False,False,https://spdx.org/licenses/Aladdin.json,556,https://spdx.org/licenses/Aladdin.html,['http://pages.cs.wisc.edu/~ghost/doc/AFPL/6.01/Public.htm']
24,AMD-newlib,AMD newlib License,False,,False,https://spdx.org/licenses/AMD-newlib.json,339,https://spdx.org/licenses/AMD-newlib.html,['https://sourceware.org/git/?p=newlib-cygwin.git;a=blob;f=newlib/libc/sys/a29khif/_close.S;h=04f52ae00de1dafbd9055ad8d73c5c697a3aae7f;hb=HEAD']
25,AMDPLPA,AMD's plpa_map.c License,False,,False,https://spdx.org/licenses/AMDPLPA.json,466,https://spdx.org/licenses/AMDPLPA.html,['https://fedoraproject.org/wiki/Licensing/AMD_plpa_map_License']
26,AML,Apple MIT License,False,,False,https://spdx.org/licenses/AML.json,286,https://spdx.org/licenses/AML.html,['https://fedoraproject.org/wiki/Licensing/Apple_MIT_License']
27,AML-glslang,AML glslang variant License,False,,False,https://spdx.org/licenses/AML-glslang.json,571,https://spdx.org/licenses/AML-glslang.html,"['https://github.com/KhronosGroup/glslang/blob/main/LICENSE.txt#L949', 'https://docs.omniverse.nvidia.com/install-guide/latest/common/licenses.html']"
28,AMPAS,Academy of Motion Picture Arts and Sciences BSD,False,,False,https://spdx.org/licenses/AMPAS.json,413,https://spdx.org/licenses/AMPAS.html,['https://fedoraproject.org/wiki/Licensing/BSD#AMPASBSD']
29,ANTLR-PD,ANTLR Software Rights Notice,False,,False,https://spdx.org/licenses/ANTLR-PD.json,459,https://spdx.org/licenses/ANTLR-PD.html,['http://www.antlr2.org/license.html']
30,ANTLR-PD-fallback,ANTLR Software Rights Notice with license fallback,False,,False,https://spdx.org/licenses/ANTLR-PD-fallback.json,70,https://spdx.org/licenses/ANTLR-PD-fallback.html,['http://www.antlr2.org/license.html']
31,any-OSI,Any OSI License,False,,False,https://spdx.org/licenses/any-OSI.json,309,https://spdx.org/licenses/any-OSI.html,['https://metacpan.org/pod/Exporter::Tidy#LICENSE']
32,Apache-1.0,Apache License 1.0,False,True,False,https://spdx.org/licenses/Apache-1.0.json,249,https://spdx.org/licenses/Apache-1.0.html,['http://www.apache.org/licenses/LICENSE-1.0']
33,Apache-1.1,Apache License 1.1,True,True,False,https://spdx.org/licenses/Apache-1.1.json,287,https://spdx.org/licenses/Apache-1.1.html,"['http://apache.org/licenses/LICENSE-1.1', 'https://opensource.org/licenses/Apache-1.1']"
34,Apache-2.0,Apache License 2.0,True,True,False,https://spdx.org/licenses/Apache-2.0.json,143,https://spdx.org/licenses/Apache-2.0.html,"['https://www.apache.org/licenses/LICENSE-2.0', 'https://opensource.org/licenses/Apache-2.0']"
35,APAFML,Adobe Postscript AFM License,False,,False,https://spdx.org/licenses/APAFML.json,634,https://spdx.org/licenses/APAFML.html,['https://fedoraproject.org/wiki/Licensing/AdobePostscriptAFM']
36,APL-1.0,Adaptive Public License 1.0,True,,False,https://spdx.org/licenses/APL-1.0.json,85,https://spdx.org/licenses/APL-1.0.html,['https://opensource.org/licenses/APL-1.0']
37,App-s2p,App::s2p License,False,,False,https://spdx.org/licenses/App-s2p.json,237,https://spdx.org/licenses/App-s2p.html,['https://fedoraproject.org/wiki/Licensing/App-s2p']
38,APSL-1.0,Apple Public Source License 1.0,True,False,False,https://spdx.org/licenses/APSL-1.0.json,334,https://spdx.org/licenses/APSL-1.0.html,['https://fedoraproject.org/wiki/Licensing/Apple_Public_Source_License_1.0']
39,APSL-1.1,Apple Public Source License 1.1,True,,False,https://spdx.org/licenses/APSL-1.1.json,307,https://spdx.org/licenses/APSL-1.1.html,['http://www.opensource.apple.com/source/IOSerialFamily/IOSerialFamily-7/APPLE_LICENSE']
40,APSL-1.2,Apple Public Source License 1.2,True,,False,https://spdx.org/licenses/APSL-1.2.json,267,https://spdx.org/licenses/APSL-1.2.html,['http://www.samurajdata.se/opensource/mirror/licenses/apsl.php']
41,APSL-2.0,Apple Public Source License 2.0,True,True,False,https://spdx.org/licenses/APSL-2.0.json,591,https://spdx.org/licenses/APSL-2.0.html,['http://www.opensource.apple.com/license/apsl/']
42,Arphic-1999,Arphic Public License,False,,False,https://spdx.org/licenses/Arphic-1999.json,33,https://spdx.org/licenses/Arphic-1999.html,['http://ftp.gnu.org/gnu/non-gnu/chinese-fonts-truetype/LICENSE']
43,Artistic-1.0,Artistic License 1.0,True,False,False,https://spdx.org/licenses/Artistic-1.0.json,138,https://spdx.org/licenses/Artistic-1.0.html,['https://opensource.org/licenses/Artistic-1.0']
44,Artistic-1.0-cl8,Artistic License 1.0 w/clause 8,True,,False,https://spdx.org/licenses/Artistic-1.0-cl8.json,351,https://spdx.org/licenses/Artistic-1.0-cl8.html,['https://opensource.org/licenses/Artistic-1.0']
45,Artistic-1.0-Perl,Artistic License 1.0 (Perl),True,,False,https://spdx.org/licenses/Artistic-1.0-Perl.json,662,https://spdx.org/licenses/Artistic-1.0-Perl.html,['http://dev.perl.org/licenses/artistic.html']
46,Artistic-2.0,Artistic License 2.0,True,True,False,https://spdx.org/licenses/Artistic-2.0.json,277,https://spdx.org/licenses/Artistic-2.0.html,"['http://www.perlfoundation.org/artistic_license_2_0', 'https://www.perlfoundation.org/artistic-license-20.html', 'https://opensource.org/licenses/artistic-license-2.0']"
47,ASWF-Digital-Assets-1.0,ASWF Digital Assets License version 1.0,False,,False,https://spdx.org/licenses/ASWF-Digital-Assets-1.0.json,167,https://spdx.org/licenses/ASWF-Digital-Assets-1.0.html,['https://github.com/AcademySoftwareFoundation/foundation/blob/main/digital_assets/aswf_digital_assets_license_v1.0.txt']
48,ASWF-Digital-Assets-1.1,ASWF Digital Assets License 1.1,False,,False,https://spdx.org/licenses/ASWF-Digital-Assets-1.1.json,29,https://spdx.org/licenses/ASWF-Digital-Assets-1.1.html,['https://github.com/AcademySoftwareFoundation/foundation/blob/main/digital_assets/aswf_digital_assets_license_v1.1.txt']
49,Baekmuk,Baekmuk License,False,,False,https://spdx.org/licenses/Baekmuk.json,379,https://spdx.org/licenses/Baekmuk.html,['https://fedoraproject.org/wiki/Licensing:Baekmuk?rd=Licensing/Baekmuk']
50,Bahyph,Bahyph License,False,,False,https://spdx.org/licenses/Bahyph.json,367,https://spdx.org/licenses/Bahyph.html,['https://fedoraproject.org/wiki/Licensing/Bahyph']
51,Barr,Barr License,False,,False,https://spdx.org/licenses/Barr.json,196,https://spdx.org/licenses/Barr.html,['https://fedoraproject.org/wiki/Licensing/Barr']
52,bcrypt-Solar-Designer,bcrypt Solar Designer License,False,,False,https://spdx.org/licenses/bcrypt-Solar-Designer.json,476,https://spdx.org/licenses/bcrypt-Solar-Designer.html,['https://github.com/bcrypt-ruby/bcrypt-ruby/blob/master/ext/mri/crypt_blowfish.c']
53,Beerware,Beerware License,False,,False,https://spdx.org/licenses/Beerware.json,615,https://spdx.org/licenses/Beerware.html,"['https://fedoraproject.org/wiki/Licensing/Beerware', 'https://people.freebsd.org/~phk/']"
54,Bitstream-Charter,Bitstream Charter Font License,False,,False,https://spdx.org/licenses/Bitstream-Charter.json,454,https://spdx.org/licenses/Bitstream-Charter.html,"['https://fedoraproject.org/wiki/Licensing/Charter#License_Text', 'https://raw.githubusercontent.com/blackhole89/notekit/master/data/fonts/Charter%20license.txt']"
55,Bitstream-Vera,Bitstream Vera Font License,False,,False,https://spdx.org/licenses/Bitstream-Vera.json,369,https://spdx.org/licenses/Bitstream-Vera.html,"['https://web.archive.org/web/20080207013128/http://www.gnome.org/fonts/', 'https://docubrain.com/sites/default/files/licenses/bitstream-vera.html']"
56,BitTorrent-1.0,BitTorrent Open Source License v1.0,False,,False,https://spdx.org/licenses/BitTorrent-1.0.json,116,https://spdx.org/licenses/BitTorrent-1.0.html,['http://sources.gentoo.org/cgi-bin/viewvc.cgi/gentoo-x86/licenses/BitTorrent?r1=1.1&r2=1.1.1.1&diff_format=s']
57,BitTorrent-1.1,BitTorrent Open Source License v1.1,False,True,False,https://spdx.org/licenses/BitTorrent-1.1.json,537,https://spdx.org/licenses/BitTorrent-1.1.html,['http://directory.fsf.org/wiki/License:BitTorrentOSL1.1']
58,blessing,SQLite Blessing,False,,False,https://spdx.org/licenses/blessing.json,357,https://spdx.org/licenses/blessing.html,"['https://www.sqlite.org/src/artifact/e33a4df7e32d742a?ln=4-9', 'https://sqlite.org/src/artifact/df5091916dbb40e6']"
59,BlueOak-1.0.0,Blue Oak Model License 1.0.0,True,,False,https://spdx.org/licenses/BlueOak-1.0.0.json,605,https://spdx.org/licenses/BlueOak-1.0.0.html,['https://blueoakcouncil.org/license/1.0.0']
60,Boehm-GC,Boehm-Demers-Weiser GC License,False,,False,https://spdx.org/licenses/Boehm-GC.json,128,https://spdx.org/licenses/Boehm-GC.html,"['https://fedoraproject.org/wiki/Licensing:MIT#Another_Minimal_variant_(found_in_libatomic_ops)', 'https://github.com/uim/libgcroots/blob/master/COPYING', 'https://github.com/ivmai/libatomic_ops/blob/master/LICENSE']"
61,Borceux,Borceux license,False,,False,https://spdx.org/licenses/Borceux.json,570,https://spdx.org/licenses/Borceux.html,['https://fedoraproject.org/wiki/Licensing/Borceux']
62,Brian-Gladman-2-Clause,Brian Gladman 2-Clause License,False,,False,https://spdx.org/licenses/Brian-Gladman-2-Clause.json,415,https://spdx.org/licenses/Brian-Gladman-2-Clause.html,"['https://github.com/krb5/krb5/blob/krb5-1.21.2-final/NOTICE#L140-L156', 'https://web.mit.edu/kerberos/krb5-1.21/doc/mitK5license.html']"
63,Brian-Gladman-3-Clause,Brian Gladman 3-Clause License,False,,False,https://spdx.org/licenses/Brian-Gladman-3-Clause.json,289,https://spdx.org/licenses/Brian-Gladman-3-Clause.html,['https://github.com/SWI-Prolog/packages-clib/blob/master/sha1/brg_endian.h']
64,BSD-1-Clause,BSD 1-Clause License,True,,False,https://spdx.org/licenses/BSD-1-Clause.json,418,https://spdx.org/licenses/BSD-1-Clause.html,['https://svnweb.freebsd.org/base/head/include/ifaddrs.h?revision=326823']
65,BSD-2-Clause,"BSD 2-Clause ""Simplified"""" License""",True,True,False,https://spdx.org/licenses/BSD-2-Clause.json,238,https://spdx.org/licenses/BSD-2-Clause.html,['https://opensource.org/licenses/BSD-2-Clause']
66,BSD-2-Clause-Darwin,BSD 2-Clause - Ian Darwin variant,False,,False,https://spdx.org/licenses/BSD-2-Clause-Darwin.json,296,https://spdx.org/licenses/BSD-2-Clause-Darwin.html,['https://github.com/file/file/blob/master/COPYING']
67,BSD-2-Clause-first-lines,BSD 2-Clause - first lines requirement,False,,False,https://spdx.org/licenses/BSD-2-Clause-first-lines.json,216,https://spdx.org/licenses/BSD-2-Clause-first-lines.html,"['https://github.com/krb5/krb5/blob/krb5-1.21.2-final/NOTICE#L664-L690', 'https://web.mit.edu/kerberos/krb5-1.21/doc/mitK5license.html']"
68,BSD-2-Clause-FreeBSD,BSD 2-Clause FreeBSD License,False,True,True,https://spdx.org/licenses/BSD-2-Clause-FreeBSD.json,563,https://spdx.org/licenses/BSD-2-Clause-FreeBSD.html,['http://www.freebsd.org/copyright/freebsd-license.html']
69,BSD-2-Clause-NetBSD,BSD 2-Clause NetBSD License,False,True,True,https://spdx.org/licenses/BSD-2-Clause-NetBSD.json,375,https://spdx.org/licenses/BSD-2-Clause-NetBSD.html,['http://www.netbsd.org/about/redistribution.html#default']
70,BSD-2-Clause-Patent,BSD-2-Clause Plus Patent License,True,,False,https://spdx.org/licenses/BSD-2-Clause-Patent.json,7,https://spdx.org/licenses/BSD-2-Clause-Patent.html,['https://opensource.org/licenses/BSDplusPatent']
71,BSD-2-Clause-Views,BSD 2-Clause with views sentence,False,,False,https://spdx.org/licenses/BSD-2-Clause-Views.json,657,https://spdx.org/licenses/BSD-2-Clause-Views.html,"['http://www.freebsd.org/copyright/freebsd-license.html', 'https://people.freebsd.org/~ivoras/wine/patch-wine-nvidia.sh', 'https://github.com/protegeproject/protege/blob/master/license.txt']"
72,BSD-3-Clause,"BSD 3-Clause ""New"""" or """"Revised"""" License""",True,True,False,https://spdx.org/licenses/BSD-3-Clause.json,583,https://spdx.org/licenses/BSD-3-Clause.html,"['https://opensource.org/licenses/BSD-3-Clause', 'https://www.eclipse.org/org/documents/edl-v10.php']"
73,BSD-3-Clause-acpica,BSD 3-Clause acpica variant,False,,False,https://spdx.org/licenses/BSD-3-Clause-acpica.json,340,https://spdx.org/licenses/BSD-3-Clause-acpica.html,['https://github.com/acpica/acpica/blob/master/source/common/acfileio.c#L119']
74,BSD-3-Clause-Attribution,BSD with attribution,False,,False,https://spdx.org/licenses/BSD-3-Clause-Attribution.json,72,https://spdx.org/licenses/BSD-3-Clause-Attribution.html,['https://fedoraproject.org/wiki/Licensing/BSD_with_Attribution']
75,BSD-3-Clause-Clear,BSD 3-Clause Clear License,False,True,False,https://spdx.org/licenses/BSD-3-Clause-Clear.json,246,https://spdx.org/licenses/BSD-3-Clause-Clear.html,['http://labs.metacarta.com/license-explanation.html#license']
76,BSD-3-Clause-flex,BSD 3-Clause Flex variant,False,,False,https://spdx.org/licenses/BSD-3-Clause-flex.json,51,https://spdx.org/licenses/BSD-3-Clause-flex.html,['https://github.com/westes/flex/blob/master/COPYING']
77,BSD-3-Clause-HP,Hewlett-Packard BSD variant license,False,,False,https://spdx.org/licenses/BSD-3-Clause-HP.json,214,https://spdx.org/licenses/BSD-3-Clause-HP.html,['https://github.com/zdohnal/hplip/blob/master/COPYING#L939']
78,BSD-3-Clause-LBNL,Lawrence Berkeley National Labs BSD variant license,True,,False,https://spdx.org/licenses/BSD-3-Clause-LBNL.json,299,https://spdx.org/licenses/BSD-3-Clause-LBNL.html,['https://fedoraproject.org/wiki/Licensing/LBNLBSD']
79,BSD-3-Clause-Modification,BSD 3-Clause Modification,False,,False,https://spdx.org/licenses/BSD-3-Clause-Modification.json,56,https://spdx.org/licenses/BSD-3-Clause-Modification.html,['https://fedoraproject.org/wiki/Licensing:BSD#Modification_Variant']
80,BSD-3-Clause-No-Military-License,BSD 3-Clause No Military License,False,,False,https://spdx.org/licenses/BSD-3-Clause-No-Military-License.json,614,https://spdx.org/licenses/BSD-3-Clause-No-Military-License.html,"['https://gitlab.syncad.com/hive/dhive/-/blob/master/LICENSE', 'https://github.com/greymass/swift-eosio/blob/master/LICENSE']"
81,BSD-3-Clause-No-Nuclear-License,BSD 3-Clause No Nuclear License,False,,False,https://spdx.org/licenses/BSD-3-Clause-No-Nuclear-License.json,646,https://spdx.org/licenses/BSD-3-Clause-No-Nuclear-License.html,['http://download.oracle.com/otn-pub/java/licenses/bsd.txt']
82,BSD-3-Clause-No-Nuclear-License-2014,BSD 3-Clause No Nuclear License 2014,False,,False,https://spdx.org/licenses/BSD-3-Clause-No-Nuclear-License-2014.json,373,https://spdx.org/licenses/BSD-3-Clause-No-Nuclear-License-2014.html,['https://java.net/projects/javaeetutorial/pages/BerkeleyLicense']
83,BSD-3-Clause-No-Nuclear-Warranty,BSD 3-Clause No Nuclear Warranty,False,,False,https://spdx.org/licenses/BSD-3-Clause-No-Nuclear-Warranty.json,53,https://spdx.org/licenses/BSD-3-Clause-No-Nuclear-Warranty.html,['https://jogamp.org/git/?p=gluegen.git;a=blob_plain;f=LICENSE.txt']
84,BSD-3-Clause-Open-MPI,BSD 3-Clause Open MPI variant,False,,False,https://spdx.org/licenses/BSD-3-Clause-Open-MPI.json,635,https://spdx.org/licenses/BSD-3-Clause-Open-MPI.html,"['https://www.open-mpi.org/community/license.php', 'http://www.netlib.org/lapack/LICENSE.txt']"
85,BSD-3-Clause-Sun,BSD 3-Clause Sun Microsystems,False,,False,https://spdx.org/licenses/BSD-3-Clause-Sun.json,269,https://spdx.org/licenses/BSD-3-Clause-Sun.html,['https://github.com/xmlark/msv/blob/b9316e2f2270bc1606952ea4939ec87fbba157f3/xsdlib/src/main/java/com/sun/msv/datatype/regexp/InternalImpl.java']
86,BSD-4-Clause,"BSD 4-Clause ""Original"""" or """"Old"""" License""",False,True,False,https://spdx.org/licenses/BSD-4-Clause.json,618,https://spdx.org/licenses/BSD-4-Clause.html,['http://directory.fsf.org/wiki/License:BSD_4Clause']
87,BSD-4-Clause-Shortened,BSD 4 Clause Shortened,False,,False,https://spdx.org/licenses/BSD-4-Clause-Shortened.json,219,https://spdx.org/licenses/BSD-4-Clause-Shortened.html,['https://metadata.ftp-master.debian.org/changelogs//main/a/arpwatch/arpwatch_2.1a15-7_copyright']
88,BSD-4-Clause-UC,BSD-4-Clause (University of California-Specific),False,,False,https://spdx.org/licenses/BSD-4-Clause-UC.json,176,https://spdx.org/licenses/BSD-4-Clause-UC.html,['http://www.freebsd.org/copyright/license.html']
89,BSD-4.3RENO,BSD 4.3 RENO License,False,,False,https://spdx.org/licenses/BSD-4.3RENO.json,360,https://spdx.org/licenses/BSD-4.3RENO.html,"['https://sourceware.org/git/?p=binutils-gdb.git;a=blob;f=libiberty/strcasecmp.c;h=131d81c2ce7881fa48c363dc5bf5fb302c61ce0b;hb=HEAD', 'https://git.openldap.org/openldap/openldap/-/blob/master/COPYRIGHT#L55-63']"
90,BSD-4.3TAHOE,BSD 4.3 TAHOE License,False,,False,https://spdx.org/licenses/BSD-4.3TAHOE.json,48,https://spdx.org/licenses/BSD-4.3TAHOE.html,"['https://github.com/389ds/389-ds-base/blob/main/ldap/include/sysexits-compat.h#L15', 'https://git.savannah.gnu.org/cgit/indent.git/tree/doc/indent.texi?id=a74c6b4ee49397cf330b333da1042bffa60ed14f#n1788']"
91,BSD-Advertising-Acknowledgement,BSD Advertising Acknowledgement License,False,,False,https://spdx.org/licenses/BSD-Advertising-Acknowledgement.json,297,https://spdx.org/licenses/BSD-Advertising-Acknowledgement.html,['https://github.com/python-excel/xlrd/blob/master/LICENSE#L33']
92,BSD-Attribution-HPND-disclaimer,BSD with Attribution and HPND disclaimer,False,,False,https://spdx.org/licenses/BSD-Attribution-HPND-disclaimer.json,86,https://spdx.org/licenses/BSD-Attribution-HPND-disclaimer.html,['https://github.com/cyrusimap/cyrus-sasl/blob/master/COPYING']
93,BSD-Inferno-Nettverk,BSD-Inferno-Nettverk,False,,False,https://spdx.org/licenses/BSD-Inferno-Nettverk.json,89,https://spdx.org/licenses/BSD-Inferno-Nettverk.html,['https://www.inet.no/dante/LICENSE']
94,BSD-Protection,BSD Protection License,False,,False,https://spdx.org/licenses/BSD-Protection.json,393,https://spdx.org/licenses/BSD-Protection.html,['https://fedoraproject.org/wiki/Licensing/BSD_Protection_License']
95,BSD-Source-beginning-file,BSD Source Code Attribution - beginning of file variant,False,,False,https://spdx.org/licenses/BSD-Source-beginning-file.json,378,https://spdx.org/licenses/BSD-Source-beginning-file.html,['https://github.com/lattera/freebsd/blob/master/sys/cam/cam.c#L4']
96,BSD-Source-Code,BSD Source Code Attribution,False,,False,https://spdx.org/licenses/BSD-Source-Code.json,610,https://spdx.org/licenses/BSD-Source-Code.html,['https://github.com/robbiehanson/CocoaHTTPServer/blob/master/LICENSE.txt']
97,BSD-Systemics,Systemics BSD variant license,False,,False,https://spdx.org/licenses/BSD-Systemics.json,326,https://spdx.org/licenses/BSD-Systemics.html,['https://metacpan.org/release/DPARIS/Crypt-DES-2.07/source/COPYRIGHT']
98,BSD-Systemics-W3Works,Systemics W3Works BSD variant license,False,,False,https://spdx.org/licenses/BSD-Systemics-W3Works.json,426,https://spdx.org/licenses/BSD-Systemics-W3Works.html,['https://metacpan.org/release/DPARIS/Crypt-Blowfish-2.14/source/COPYRIGHT#L7']
99,BSL-1.0,Boost Software License 1.0,True,True,False,https://spdx.org/licenses/BSL-1.0.json,331,https://spdx.org/licenses/BSL-1.0.html,"['http://www.boost.org/LICENSE_1_0.txt', 'https://opensource.org/licenses/BSL-1.0']"
100,BUSL-1.1,Business Source License 1.1,False,,False,https://spdx.org/licenses/BUSL-1.1.json,284,https://spdx.org/licenses/BUSL-1.1.html,['https://mariadb.com/bsl11/']
101,bzip2-1.0.5,bzip2 and libbzip2 License v1.0.5,False,,True,https://spdx.org/licenses/bzip2-1.0.5.json,573,https://spdx.org/licenses/bzip2-1.0.5.html,"['https://sourceware.org/bzip2/1.0.5/bzip2-manual-1.0.5.html', 'http://bzip.org/1.0.5/bzip2-manual-1.0.5.html']"
102,bzip2-1.0.6,bzip2 and libbzip2 License v1.0.6,False,,False,https://spdx.org/licenses/bzip2-1.0.6.json,541,https://spdx.org/licenses/bzip2-1.0.6.html,"['https://sourceware.org/git/?p=bzip2.git;a=blob;f=LICENSE;hb=bzip2-1.0.6', 'http://bzip.org/1.0.5/bzip2-manual-1.0.5.html', 'https://sourceware.org/cgit/valgrind/tree/mpi/libmpiwrap.c']"
103,C-UDA-1.0,Computational Use of Data Agreement v1.0,False,,False,https://spdx.org/licenses/C-UDA-1.0.json,169,https://spdx.org/licenses/C-UDA-1.0.html,"['https://github.com/microsoft/Computational-Use-of-Data-Agreement/blob/master/C-UDA-1.0.md', 'https://cdla.dev/computational-use-of-data-agreement-v1-0/']"
104,CAL-1.0,Cryptographic Autonomy License 1.0,True,,False,https://spdx.org/licenses/CAL-1.0.json,83,https://spdx.org/licenses/CAL-1.0.html,"['http://cryptographicautonomylicense.com/license-text.html', 'https://opensource.org/licenses/CAL-1.0']"
105,CAL-1.0-Combined-Work-Exception,Cryptographic Autonomy License 1.0 (Combined Work Exception),True,,False,https://spdx.org/licenses/CAL-1.0-Combined-Work-Exception.json,332,https://spdx.org/licenses/CAL-1.0-Combined-Work-Exception.html,"['http://cryptographicautonomylicense.com/license-text.html', 'https://opensource.org/licenses/CAL-1.0']"
106,Caldera,Caldera License,False,,False,https://spdx.org/licenses/Caldera.json,527,https://spdx.org/licenses/Caldera.html,['http://www.lemis.com/grog/UNIX/ancient-source-all.pdf']
107,Caldera-no-preamble,Caldera License (without preamble),False,,False,https://spdx.org/licenses/Caldera-no-preamble.json,233,https://spdx.org/licenses/Caldera-no-preamble.html,['https://github.com/apache/apr/blob/trunk/LICENSE#L298C6-L298C29']
108,Catharon,Catharon License,False,,False,https://spdx.org/licenses/Catharon.json,336,https://spdx.org/licenses/Catharon.html,['https://github.com/scummvm/scummvm/blob/v2.8.0/LICENSES/CatharonLicense.txt']
109,CATOSL-1.1,Computer Associates Trusted Open Source License 1.1,True,,False,https://spdx.org/licenses/CATOSL-1.1.json,134,https://spdx.org/licenses/CATOSL-1.1.html,['https://opensource.org/licenses/CATOSL-1.1']
